timestamp,staypoint_subzone,total_stay,total_stay_duration
2018-01-08T00:00:00.000+08:00,SBSZ05,2168,1071463
2018-01-08T01:00:00.000+08:00,SBSZ05,313,125038
2018-01-08T02:00:00.000+08:00,SBSZ05,86,26447
2018-01-08T03:00:00.000+08:00,SBSZ05,86,17731
2018-01-08T04:00:00.000+08:00,SBSZ05,57,10350
2018-01-08T05:00:00.000+08:00,SBSZ05,93,14453
2018-01-08T06:00:00.000+08:00,SBSZ05,375,89914
2018-01-08T07:00:00.000+08:00,SBSZ05,683,172276
2018-01-08T08:00:00.000+08:00,SBSZ05,514,118448
2018-01-08T09:00:00.000+08:00,SBSZ05,385,80200
2018-01-08T10:00:00.000+08:00,SBSZ05,313,41353
2018-01-08T11:00:00.000+08:00,SBSZ05,339,49520
2018-01-08T12:00:00.000+08:00,SBSZ05,331,53614
2018-01-08T13:00:00.000+08:00,SBSZ05,351,50993
2018-01-08T14:00:00.000+08:00,SBSZ05,386,58737
2018-01-08T15:00:00.000+08:00,SBSZ05,370,57001
2018-01-08T16:00:00.000+08:00,SBSZ05,363,54885
2018-01-08T17:00:00.000+08:00,SBSZ05,429,59150
2018-01-08T18:00:00.000+08:00,SBSZ05,501,78582
2018-01-08T19:00:00.000+08:00,SBSZ05,524,75577
2018-01-08T20:00:00.000+08:00,SBSZ05,478,57251
2018-01-08T21:00:00.000+08:00,SBSZ05,381,34681
2018-01-08T22:00:00.000+08:00,SBSZ05,355,21242
2018-01-08T23:00:00.000+08:00,SBSZ05,134,4010
2018-01-08T00:00:00.000+08:00,PLSZ04,1489,380185
2018-01-08T01:00:00.000+08:00,PLSZ04,412,83225
2018-01-08T02:00:00.000+08:00,PLSZ04,282,36241
2018-01-08T03:00:00.000+08:00,PLSZ04,250,27207
2018-01-08T04:00:00.000+08:00,PLSZ04,207,15528
2018-01-08T05:00:00.000+08:00,PLSZ04,257,22650
2018-01-08T06:00:00.000+08:00,PLSZ04,377,38778
2018-01-08T07:00:00.000+08:00,PLSZ04,959,144184
2018-01-08T08:00:00.000+08:00,PLSZ04,1004,121681
2018-01-08T09:00:00.000+08:00,PLSZ04,880,85496
2018-01-08T10:00:00.000+08:00,PLSZ04,851,68341
2018-01-08T11:00:00.000+08:00,PLSZ04,743,48578
2018-01-08T12:00:00.000+08:00,PLSZ04,832,70175
2018-01-08T13:00:00.000+08:00,PLSZ04,832,65330
2018-01-08T14:00:00.000+08:00,PLSZ04,743,48772
2018-01-08T15:00:00.000+08:00,PLSZ04,774,50741
2018-01-08T16:00:00.000+08:00,PLSZ04,815,50465
2018-01-08T17:00:00.000+08:00,PLSZ04,635,42070
2018-01-08T18:00:00.000+08:00,PLSZ04,664,46648
2018-01-08T19:00:00.000+08:00,PLSZ04,683,54778
2018-01-08T20:00:00.000+08:00,PLSZ04,647,52219
2018-01-08T21:00:00.000+08:00,PLSZ04,667,44716
2018-01-08T22:00:00.000+08:00,PLSZ04,563,31029
2018-01-08T23:00:00.000+08:00,PLSZ04,315,9481
2018-01-08T00:00:00.000+08:00,BMSZ07,5303,2613986
2018-01-08T01:00:00.000+08:00,BMSZ07,802,371775
2018-01-08T02:00:00.000+08:00,BMSZ07,231,48383
2018-01-08T03:00:00.000+08:00,BMSZ07,246,63196
2018-01-08T04:00:00.000+08:00,BMSZ07,163,32016
2018-01-08T05:00:00.000+08:00,BMSZ07,281,54142
2018-01-08T06:00:00.000+08:00,BMSZ07,763,162841
