timestamp,staypoint_subzone,total_stay,total_stay_duration
2018-01-05T00:00:00.000+08:00,SBSZ05,2099,983536
2018-01-05T01:00:00.000+08:00,SBSZ05,340,145796
2018-01-05T02:00:00.000+08:00,SBSZ05,77,16495
2018-01-05T03:00:00.000+08:00,SBSZ05,65,13957
2018-01-05T04:00:00.000+08:00,SBSZ05,58,9160
2018-01-05T05:00:00.000+08:00,SBSZ05,93,14020
2018-01-05T06:00:00.000+08:00,SBSZ05,342,82085
2018-01-05T07:00:00.000+08:00,SBSZ05,706,179518
2018-01-05T08:00:00.000+08:00,SBSZ05,574,124858
2018-01-05T09:00:00.000+08:00,SBSZ05,377,65341
2018-01-05T10:00:00.000+08:00,SBSZ05,305,48213
2018-01-05T11:00:00.000+08:00,SBSZ05,343,51517
2018-01-05T12:00:00.000+08:00,SBSZ05,394,54549
2018-01-05T13:00:00.000+08:00,SBSZ05,439,64020
2018-01-05T14:00:00.000+08:00,SBSZ05,348,51564
2018-01-05T15:00:00.000+08:00,SBSZ05,333,44737
2018-01-05T16:00:00.000+08:00,SBSZ05,383,52448
2018-01-05T17:00:00.000+08:00,SBSZ05,406,57702
2018-01-05T18:00:00.000+08:00,SBSZ05,552,84808
2018-01-05T19:00:00.000+08:00,SBSZ05,525,69579
2018-01-05T20:00:00.000+08:00,SBSZ05,413,45774
2018-01-05T21:00:00.000+08:00,SBSZ05,404,37550
2018-01-05T22:00:00.000+08:00,SBSZ05,389,24174
2018-01-05T23:00:00.000+08:00,SBSZ05,177,5331
2018-01-05T00:00:00.000+08:00,PLSZ04,1368,280758
2018-01-05T01:00:00.000+08:00,PLSZ04,432,67759
2018-01-05T02:00:00.000+08:00,PLSZ04,247,23765
2018-01-05T03:00:00.000+08:00,PLSZ04,205,16401
2018-01-05T04:00:00.000+08:00,PLSZ04,185,11050
2018-01-05T05:00:00.000+08:00,PLSZ04,217,10695
2018-01-05T06:00:00.000+08:00,PLSZ04,302,22739
2018-01-05T07:00:00.000+08:00,PLSZ04,320,78535
2018-01-05T08:00:00.000+08:00,PLSZ04,234,42207
2018-01-05T09:00:00.000+08:00,PLSZ04,165,21329
2018-01-05T10:00:00.000+08:00,PLSZ04,139,13884
2018-01-05T11:00:00.000+08:00,PLSZ04,1123,48412
