timestamp,staypoint_subzone,total_stay,total_stay_duration
2018-02-23T00:00:00.000+08:00,SBSZ05,1692,780808
2018-02-23T01:00:00.000+08:00,SBSZ05,381,159476
2018-02-23T02:00:00.000+08:00,SBSZ05,108,28017
2018-02-23T03:00:00.000+08:00,SBSZ05,86,19832
2018-02-23T04:00:00.000+08:00,SBSZ05,55,10638
2018-02-23T05:00:00.000+08:00,SBSZ05,99,19809
2018-02-23T06:00:00.000+08:00,SBSZ05,212,48009
2018-02-23T07:00:00.000+08:00,SBSZ05,450,125951
2018-02-23T08:00:00.000+08:00,SBSZ05,489,120608
2018-02-23T09:00:00.000+08:00,SBSZ05,367,78473
2018-02-23T10:00:00.000+08:00,SBSZ05,304,49149
2018-02-23T11:00:00.000+08:00,SBSZ05,257,41958
2018-02-23T12:00:00.000+08:00,SBSZ05,267,50573
2018-02-23T13:00:00.000+08:00,SBSZ05,371,69711
2018-02-23T14:00:00.000+08:00,SBSZ05,331,56217
2018-02-23T15:00:00.000+08:00,SBSZ05,319,51093
2018-02-23T16:00:00.000+08:00,SBSZ05,335,56694
2018-02-23T17:00:00.000+08:00,SBSZ05,358,58375
2018-02-23T18:00:00.000+08:00,SBSZ05,470,82007
2018-02-23T19:00:00.000+08:00,SBSZ05,508,74261
2018-02-23T20:00:00.000+08:00,SBSZ05,478,58993
2018-02-23T21:00:00.000+08:00,SBSZ05,425,40738
2018-02-23T22:00:00.000+08:00,SBSZ05,306,19149
2018-02-23T23:00:00.000+08:00,SBSZ05,139,4160
2018-02-23T00:00:00.000+08:00,PLSZ04,1123,273553
2018-02-23T01:00:00.000+08:00,PLSZ04,431,90211
2018-02-23T02:00:00.000+08:00,PLSZ04,225,30012
2018-02-23T03:00:00.000+08:00,PLSZ04,181,19306
2018-02-23T04:00:00.000+08:00,PLSZ04,146,11150
2018-02-23T05:00:00.000+08:00,PLSZ04,163,12302
2018-02-23T06:00:00.000+08:00,PLSZ04,346,36104
2018-02-23T07:00:00.000+08:00,PLSZ04,824,124395
2018-02-23T08:00:00.000+08:00,PLSZ04,864,111685
2018-02-23T09:00:00.000+08:00,PLSZ04,813,83165
2018-02-23T10:00:00.000+08:00,PLSZ04,671,52630
2018-02-23T11:00:00.000+08:00,PLSZ04,691,54567
2018-02-23T12:00:00.000+08:00,PLSZ04,792,61748
2018-02-23T13:00:00.000+08:00,PLSZ04,728,58020
2018-02-23T14:00:00.000+08:00,PLSZ04,670,61323
2018-02-23T15:00:00.000+08:00,PLSZ04,675,51750
2018-02-23T16:00:00.000+08:00,PLSZ04,613,48896
2018-02-23T17:00:00.000+08:00,PLSZ04,505,39620
2018-02-23T18:00:00.000+08:00,PLSZ04,500,45864
2018-02-23T19:00:00.000+08:00,PLSZ04,441,43286
2018-02-23T20:00:00.000+08:00,PLSZ04,486,41692
2018-02-23T21:00:00.000+08:00,PLSZ04,510,36419
2018-02-23T22:00:00.000+08:00,PLSZ04,447,25016
2018-02-23T23:00:00.000+08:00,PLSZ04,239,6863
2018-02-23T00:00:00.000+08:00,BMSZ07,4221,2009543
2018-02-23T01:00:00.000+08:00,BMSZ07,1058,496030
2018-02-23T02:00:00.000+08:00,BMSZ07,239,64764
2018-02-23T03:00:00.000+08:00,BMSZ07,200,38933
2018-02-23T04:00:00.000+08:00,BMSZ07,203,37145
2018-02-23T05:00:00.000+08:00,BMSZ07,228,54607
2018-02-23T06:00:00.000+08:00,BMSZ07,629,158372
2018-02-23T07:00:00.000+08:00,BMSZ07,1724,384626
2018-02-23T08:00:00.000+08:00,BMSZ07,2830,689806
2018-02-23T09:00:00.000+08:00,BMSZ07,2812,579813
2018-02-23T10:00:00.000+08:00,BMSZ07,2481,379782
2018-02-23T11:00:00.000+08:00,BMSZ07,2433,303808
2018-02-23T12:00:00.000+08:00,BMSZ07,2554,279660
2018-02-23T13:00:00.000+08:00,BMSZ07,2053,259670
2018-02-23T14:00:00.000+08:00,BMSZ07,2049,246950
2018-02-23T15:00:00.000+08:00,BMSZ07,1859,213069
2018-02-23T16:00:00.000+08:00,BMSZ07,1764,202267
2018-02-23T17:00:00.000+08:00,BMSZ07,2014,232554
2018-02-23T18:00:00.000+08:00,BMSZ07,2442,295607
2018-02-23T19:00:00.000+08:00,BMSZ07,2306,260199
2018-02-23T20:00:00.000+08:00,BMSZ07,1590,162755
2018-02-23T21:00:00.000+08:00,BMSZ07,1175,99335
2018-02-23T22:00:00.000+08:00,BMSZ07,980,56002
2018-02-23T23:00:00.000+08:00,BMSZ07,417,12148
2018-02-23T00:00:00.000+08:00,BMSZ06,728,322297
2018-02-23T01:00:00.000+08:00,BMSZ06,144,54355
2018-02-23T02:00:00.000+08:00,BMSZ06,40,9453
2018-02-23T03:00:00.000+08:00,BMSZ06,40,6133
2018-02-23T04:00:00.000+08:00,BMSZ06,40,6071
2018-02-23T05:00:00.000+08:00,BMSZ06,40,6604
2018-02-23T06:00:00.000+08:00,BMSZ06,201,54585
2018-02-23T07:00:00.000+08:00,BMSZ06,413,103275
2018-02-23T08:00:00.000+08:00,BMSZ06,350,76575
2018-02-23T09:00:00.000+08:00,BMSZ06,332,66864
2018-02-23T10:00:00.000+08:00,BMSZ06,306,51238
2018-02-23T11:00:00.000+08:00,BMSZ06,258,40911
2018-02-23T12:00:00.000+08:00,BMSZ06,198,26944
2018-02-23T13:00:00.000+08:00,BMSZ06,273,39414
2018-02-23T14:00:00.000+08:00,BMSZ06,242,31407
2018-02-23T15:00:00.000+08:00,BMSZ06,257,28443
2018-02-23T16:00:00.000+08:00,BMSZ06,250,33421
2018-02-23T17:00:00.000+08:00,BMSZ06,274,34932
2018-02-23T18:00:00.000+08:00,BMSZ06,378,50767
2018-02-23T19:00:00.000+08:00,BMSZ06,270,34733
2018-02-23T20:00:00.000+08:00,BMSZ06,209,22796
2018-02-23T21:00:00.000+08:00,BMSZ06,167,15172
2018-02-23T22:00:00.000+08:00,BMSZ06,196,11372
2018-02-23T23:00:00.000+08:00,BMSZ06,85,2567
2018-02-23T00:00:00.000+08:00,GLSZ04,16859,7085970
2018-02-23T01:00:00.000+08:00,GLSZ04,4146,1533484
2018-02-23T02:00:00.000+08:00,GLSZ04,1254,299875
2018-02-23T03:00:00.000+08:00,GLSZ04,961,198718
2018-02-23T04:00:00.000+08:00,GLSZ04,807,150245
2018-02-23T05:00:00.000+08:00,GLSZ04,915,163550
2018-02-23T06:00:00.000+08:00,GLSZ04,2395,527950
