timestamp,staypoint_subzone,total_stay,total_stay_duration
2018-01-31T00:00:00.000+08:00,SBSZ05,2090,967012
2018-01-31T01:00:00.000+08:00,SBSZ05,325,140134
2018-01-31T02:00:00.000+08:00,SBSZ05,72,17317
2018-01-31T03:00:00.000+08:00,SBSZ05,69,14128
2018-01-31T04:00:00.000+08:00,SBSZ05,58,15696
2018-01-31T05:00:00.000+08:00,SBSZ05,88,16250
2018-01-31T06:00:00.000+08:00,SBSZ05,282,66623
2018-01-31T07:00:00.000+08:00,SBSZ05,660,162930
2018-01-31T08:00:00.000+08:00,SBSZ05,478,116197
2018-01-31T09:00:00.000+08:00,SBSZ05,389,73869
2018-01-31T10:00:00.000+08:00,SBSZ05,277,50466
2018-01-31T11:00:00.000+08:00,SBSZ05,250,44345
2018-01-31T12:00:00.000+08:00,SBSZ05,242,43106
2018-01-31T13:00:00.000+08:00,SBSZ05,296,51079
2018-01-31T14:00:00.000+08:00,SBSZ05,290,49797
2018-01-31T15:00:00.000+08:00,SBSZ05,296,51290
2018-01-31T16:00:00.000+08:00,SBSZ05,315,52856
2018-01-31T18:00:00.000+08:00,SBSZ05,672,118478
2018-01-31T19:00:00.000+08:00,SBSZ05,506,81616
2018-01-31T20:00:00.000+08:00,SBSZ05,450,56797
2018-01-31T21:00:00.000+08:00,SBSZ05,414,40202
2018-01-31T22:00:00.000+08:00,SBSZ05,239,15404
2018-01-31T23:00:00.000+08:00,SBSZ05,100,3014
2018-01-31T00:00:00.000+08:00,PLSZ04,1374,354083
2018-01-31T01:00:00.000+08:00,PLSZ04,390,75759
2018-01-31T02:00:00.000+08:00,PLSZ04,217,28887
2018-01-31T03:00:00.000+08:00,PLSZ04,192,19614
2018-01-31T04:00:00.000+08:00,PLSZ04,198,16803
2018-01-31T05:00:00.000+08:00,PLSZ04,213,17027
2018-01-31T06:00:00.000+08:00,PLSZ04,342,36017
2018-01-31T07:00:00.000+08:00,PLSZ04,849,130387
2018-01-31T08:00:00.000+08:00,PLSZ04,936,124993
2018-01-31T09:00:00.000+08:00,PLSZ04,768,78665
2018-01-31T10:00:00.000+08:00,PLSZ04,535,50335
2018-01-31T11:00:00.000+08:00,PLSZ04,497,40309
2018-01-31T12:00:00.000+08:00,PLSZ04,575,52852
2018-01-31T13:00:00.000+08:00,PLSZ04,541,49233
2018-01-31T14:00:00.000+08:00,PLSZ04,521,42875
2018-01-31T15:00:00.000+08:00,PLSZ04,574,50506
2018-01-31T16:00:00.000+08:00,PLSZ04,520,54180
2018-01-31T18:00:00.000+08:00,PLSZ04,505,47088
2018-01-31T19:00:00.000+08:00,PLSZ04,514,48437
2018-01-31T20:00:00.000+08:00,PLSZ04,460,40656
2018-01-31T21:00:00.000+08:00,PLSZ04,473,34876
2018-01-31T22:00:00.000+08:00,PLSZ04,373,20976
2018-01-31T23:00:00.000+08:00,PLSZ04,211,6413
2018-01-31T00:00:00.000+08:00,BMSZ07,5038,2408100
2018-01-31T01:00:00.000+08:00,BMSZ07,895,406350
2018-01-31T02:00:00.000+08:00,BMSZ07,235,60646
2018-01-31T03:00:00.000+08:00,BMSZ07,211,36002
2018-01-31T04:00:00.000+08:00,BMSZ07,224,41919
2018-01-31T05:00:00.000+08:00,BMSZ07,244,37559
2018-01-31T06:00:00.000+08:00,BMSZ07,741,164975
2018-01-31T07:00:00.000+08:00,BMSZ07,1941,414601
2018-01-31T08:00:00.000+08:00,BMSZ07,3005,655600
2018-01-31T09:00:00.000+08:00,BMSZ07,2901,569256
2018-01-31T10:00:00.000+08:00,BMSZ07,2134,341744
2018-01-31T11:00:00.000+08:00,BMSZ07,1767,222060
2018-01-31T12:00:00.000+08:00,BMSZ07,2101,235103
2018-01-31T13:00:00.000+08:00,BMSZ07,1978,234933
2018-01-31T14:00:00.000+08:00,BMSZ07,1970,233308
2018-01-31T15:00:00.000+08:00,BMSZ07,1813,190959
2018-01-31T16:00:00.000+08:00,BMSZ07,1598,216247
2018-01-31T18:00:00.000+08:00,BMSZ07,3092,379979
2018-01-31T19:00:00.000+08:00,BMSZ07,2105,256107
2018-01-31T20:00:00.000+08:00,BMSZ07,1509,155998
2018-01-31T21:00:00.000+08:00,BMSZ07,1177,105439
2018-01-31T22:00:00.000+08:00,BMSZ07,694,43263
2018-01-31T23:00:00.000+08:00,BMSZ07,284,8401
2018-01-31T00:00:00.000+08:00,BMSZ06,852,389140
2018-01-31T01:00:00.000+08:00,BMSZ06,113,50491
2018-01-31T02:00:00.000+08:00,BMSZ06,40,7055
2018-01-31T03:00:00.000+08:00,BMSZ06,40,5274
2018-01-31T04:00:00.000+08:00,BMSZ06,40,4505
2018-01-31T05:00:00.000+08:00,BMSZ06,43,8187
2018-01-31T06:00:00.000+08:00,BMSZ06,194,46413
2018-01-31T07:00:00.000+08:00,BMSZ06,456,96067
2018-01-31T08:00:00.000+08:00,BMSZ06,389,72126
2018-01-31T09:00:00.000+08:00,BMSZ06,358,54481
2018-01-31T10:00:00.000+08:00,BMSZ06,263,39155
2018-01-31T11:00:00.000+08:00,BMSZ06,228,35825
2018-01-31T12:00:00.000+08:00,BMSZ06,163,19994
2018-01-31T13:00:00.000+08:00,BMSZ06,236,33824
2018-01-31T14:00:00.000+08:00,BMSZ06,232,36155
2018-01-31T15:00:00.000+08:00,BMSZ06,223,28405
2018-01-31T16:00:00.000+08:00,BMSZ06,208,27147
2018-01-31T18:00:00.000+08:00,BMSZ06,346,45750
2018-01-31T19:00:00.000+08:00,BMSZ06,288,39036
2018-01-31T20:00:00.000+08:00,BMSZ06,213,24201
2018-01-31T21:00:00.000+08:00,BMSZ06,193,17992
2018-01-31T22:00:00.000+08:00,BMSZ06,126,7617
2018-01-31T23:00:00.000+08:00,BMSZ06,47,1358
2018-01-31T00:00:00.000+08:00,GLSZ04,20664,8734176
2018-01-31T01:00:00.000+08:00,GLSZ04,4005,1448833
2018-01-31T02:00:00.000+08:00,GLSZ04,1278,279539
2018-01-31T03:00:00.000+08:00,GLSZ04,1139,214053
2018-01-31T04:00:00.000+08:00,GLSZ04,836,162155
2018-01-31T05:00:00.000+08:00,GLSZ04,965,135176
2018-01-31T06:00:00.000+08:00,GLSZ04,2676,510596
2018-01-31T07:00:00.000+08:00,GLSZ04,5306,899710
2018-01-31T08:00:00.000+08:00,GLSZ04,6165,1007011
2018-01-31T09:00:00.000+08:00,GLSZ04,6021,872341
2018-01-31T10:00:00.000+08:00,GLSZ04,4959,710017
2018-01-31T11:00:00.000+08:00,GLSZ04,4417,534553
2018-01-31T12:00:00.000+08:00,GLSZ04,4986,555856
2018-01-31T13:00:00.000+08:00,GLSZ04,4922,558823
2018-01-31T14:00:00.000+08:00,GLSZ04,4907,557417
