timestamp,staypoint_subzone,total_stay,total_stay_duration
2018-02-03T00:00:00.000+08:00,SBSZ05,1656,865757
2018-02-03T01:00:00.000+08:00,SBSZ05,370,178789
2018-02-03T02:00:00.000+08:00,SBSZ05,88,23741
2018-02-03T03:00:00.000+08:00,SBSZ05,59,16704
2018-02-03T04:00:00.000+08:00,SBSZ05,43,9132
2018-02-03T05:00:00.000+08:00,SBSZ05,88,24527
2018-02-03T06:00:00.000+08:00,SBSZ05,215,58629
2018-02-03T07:00:00.000+08:00,SBSZ05,549,160133
2018-02-03T08:00:00.000+08:00,SBSZ05,524,132468
2018-02-03T09:00:00.000+08:00,SBSZ05,444,95522
2018-02-03T10:00:00.000+08:00,SBSZ05,385,73743
2018-02-03T11:00:00.000+08:00,SBSZ05,386,75943
2018-02-03T12:00:00.000+08:00,SBSZ05,347,63177
2018-02-03T13:00:00.000+08:00,SBSZ05,398,74039
2018-02-03T14:00:00.000+08:00,SBSZ05,392,70505
2018-02-03T15:00:00.000+08:00,SBSZ05,374,61876
2018-02-03T16:00:00.000+08:00,SBSZ05,363,55479
2018-02-03T17:00:00.000+08:00,SBSZ05,408,67641
2018-02-03T18:00:00.000+08:00,SBSZ05,425,67115
2018-02-03T19:00:00.000+08:00,SBSZ05,413,56229
2018-02-03T20:00:00.000+08:00,SBSZ05,379,45256
2018-02-03T21:00:00.000+08:00,SBSZ05,400,37431
2018-02-03T22:00:00.000+08:00,SBSZ05,338,20852
2018-02-03T23:00:00.000+08:00,SBSZ05,173,5086
2018-02-03T00:00:00.000+08:00,PLSZ04,1106,273778
2018-02-03T01:00:00.000+08:00,PLSZ04,443,94167
2018-02-03T02:00:00.000+08:00,PLSZ04,200,24879
2018-02-03T03:00:00.000+08:00,PLSZ04,207,22932
2018-02-03T04:00:00.000+08:00,PLSZ04,208,23299
2018-02-03T05:00:00.000+08:00,PLSZ04,188,18505
2018-02-03T06:00:00.000+08:00,PLSZ04,292,25183
2018-02-03T07:00:00.000+08:00,PLSZ04,456,63255
2018-02-03T08:00:00.000+08:00,PLSZ04,643,65999
2018-02-03T09:00:00.000+08:00,PLSZ04,563,51129
2018-02-03T10:00:00.000+08:00,PLSZ04,590,47181
2018-02-03T11:00:00.000+08:00,PLSZ04,529,38247
2018-02-03T12:00:00.000+08:00,PLSZ04,579,43443
2018-02-03T13:00:00.000+08:00,PLSZ04,576,45173
2018-02-03T14:00:00.000+08:00,PLSZ04,558,43432
2018-02-03T15:00:00.000+08:00,PLSZ04,500,42677
2018-02-03T16:00:00.000+08:00,PLSZ04,558,39531
2018-02-03T17:00:00.000+08:00,PLSZ04,493,41044
2018-02-03T18:00:00.000+08:00,PLSZ04,460,37084
2018-02-03T19:00:00.000+08:00,PLSZ04,462,37166
2018-02-03T20:00:00.000+08:00,PLSZ04,459,38567
2018-02-03T21:00:00.000+08:00,PLSZ04,494,36326
2018-02-03T22:00:00.000+08:00,PLSZ04,467,25415
2018-02-03T23:00:00.000+08:00,PLSZ04,228,6506
2018-02-03T00:00:00.000+08:00,BMSZ07,4255,2180981
2018-02-03T01:00:00.000+08:00,BMSZ07,1017,510306
2018-02-03T02:00:00.000+08:00,BMSZ07,304,89809
2018-02-03T03:00:00.000+08:00,BMSZ07,224,53000
2018-02-03T04:00:00.000+08:00,BMSZ07,221,44860
2018-02-03T05:00:00.000+08:00,BMSZ07,239,60781
2018-02-03T06:00:00.000+08:00,BMSZ07,429,104043
2018-02-03T07:00:00.000+08:00,BMSZ07,1057,259314
2018-02-03T08:00:00.000+08:00,BMSZ07,1832,378219
2018-02-03T09:00:00.000+08:00,BMSZ07,2419,410349
2018-02-03T10:00:00.000+08:00,BMSZ07,2437,339866
2018-02-03T11:00:00.000+08:00,BMSZ07,2472,324682
2018-02-03T12:00:00.000+08:00,BMSZ07,2538,301290
2018-02-03T13:00:00.000+08:00,BMSZ07,2728,332459
2018-02-03T14:00:00.000+08:00,BMSZ07,2603,307860
2018-02-03T15:00:00.000+08:00,BMSZ07,2434,286158
2018-02-03T16:00:00.000+08:00,BMSZ07,2390,287569
2018-02-03T17:00:00.000+08:00,BMSZ07,2452,282229
2018-02-03T18:00:00.000+08:00,BMSZ07,2584,291353
2018-02-03T19:00:00.000+08:00,BMSZ07,2471,268549
2018-02-03T20:00:00.000+08:00,BMSZ07,1812,183645
2018-02-03T21:00:00.000+08:00,BMSZ07,1318,109009
2018-02-03T22:00:00.000+08:00,BMSZ07,950,55054
2018-02-03T23:00:00.000+08:00,BMSZ07,429,12622
2018-02-03T00:00:00.000+08:00,BMSZ06,695,346850
2018-02-03T01:00:00.000+08:00,BMSZ06,147,69568
2018-02-03T02:00:00.000+08:00,BMSZ06,55,16373
2018-02-03T03:00:00.000+08:00,BMSZ06,40,7982
2018-02-03T04:00:00.000+08:00,BMSZ06,40,6742
2018-02-03T05:00:00.000+08:00,BMSZ06,40,4929
2018-02-03T06:00:00.000+08:00,BMSZ06,62,10955
2018-02-03T07:00:00.000+08:00,BMSZ06,159,29567
2018-02-03T08:00:00.000+08:00,BMSZ06,224,44660
