timestamp,staypoint_subzone,total_stay,total_stay_duration
2018-01-01T00:00:00.000+08:00,SBSZ05,1943,1043794
2018-01-01T01:00:00.000+08:00,SBSZ05,456,219681
2018-01-01T02:00:00.000+08:00,SBSZ05,154,53876
2018-01-01T03:00:00.000+08:00,SBSZ05,95,27893
2018-01-01T04:00:00.000+08:00,SBSZ05,93,33423
2018-01-01T05:00:00.000+08:00,SBSZ05,84,26728
2018-01-01T06:00:00.000+08:00,SBSZ05,128,41543
2018-01-01T07:00:00.000+08:00,SBSZ05,223,63697
2018-01-01T08:00:00.000+08:00,SBSZ05,204,45126
2018-01-01T09:00:00.000+08:00,SBSZ05,257,51818
2018-01-01T10:00:00.000+08:00,SBSZ05,279,44205
2018-01-01T11:00:00.000+08:00,SBSZ05,321,47754
2018-01-01T12:00:00.000+08:00,SBSZ05,363,58601
2018-01-01T13:00:00.000+08:00,SBSZ05,335,58924
2018-01-01T14:00:00.000+08:00,SBSZ05,365,53345
2018-01-01T15:00:00.000+08:00,SBSZ05,378,59826
2018-01-01T16:00:00.000+08:00,SBSZ05,374,56667
2018-01-01T17:00:00.000+08:00,SBSZ05,369,52946
2018-01-01T18:00:00.000+08:00,SBSZ05,421,56345
2018-01-01T19:00:00.000+08:00,SBSZ05,396,51023
2018-01-01T20:00:00.000+08:00,SBSZ05,382,43913
2018-01-01T21:00:00.000+08:00,SBSZ05,350,30836
2018-01-01T22:00:00.000+08:00,SBSZ05,301,18248
2018-01-01T23:00:00.000+08:00,SBSZ05,112,3463
2018-01-01T00:00:00.000+08:00,PLSZ04,1196,345887
2018-01-01T01:00:00.000+08:00,PLSZ04,454,86373
2018-01-01T02:00:00.000+08:00,PLSZ04,309,52105
2018-01-01T03:00:00.000+08:00,PLSZ04,251,36569
2018-01-01T04:00:00.000+08:00,PLSZ04,231,26518
2018-01-01T05:00:00.000+08:00,PLSZ04,219,23402
2018-01-01T06:00:00.000+08:00,PLSZ04,252,30376
2018-01-01T07:00:00.000+08:00,PLSZ04,315,44194
2018-01-01T08:00:00.000+08:00,PLSZ04,382,35524
2018-01-01T09:00:00.000+08:00,PLSZ04,393,35497
2018-01-01T10:00:00.000+08:00,PLSZ04,459,38406
2018-01-01T11:00:00.000+08:00,PLSZ04,468,36698
