timestamp,staypoint_subzone,total_stay,total_stay_duration
2018-02-06T00:00:00.000+08:00,SBSZ05,1744,791290
2018-02-06T01:00:00.000+08:00,SBSZ05,373,157293
2018-02-06T02:00:00.000+08:00,SBSZ05,86,21889
2018-02-06T03:00:00.000+08:00,SBSZ05,47,12336
2018-02-06T04:00:00.000+08:00,SBSZ05,57,9708
2018-02-06T05:00:00.000+08:00,SBSZ05,93,20140
2018-02-06T06:00:00.000+08:00,SBSZ05,257,54416
2018-02-06T07:00:00.000+08:00,SBSZ05,636,175806
2018-02-06T08:00:00.000+08:00,SBSZ05,516,135296
2018-02-06T09:00:00.000+08:00,SBSZ05,408,81904
2018-02-06T10:00:00.000+08:00,SBSZ05,348,68507
2018-02-06T11:00:00.000+08:00,SBSZ05,331,57950
2018-02-06T12:00:00.000+08:00,SBSZ05,278,46749
2018-02-06T13:00:00.000+08:00,SBSZ05,366,60653
2018-02-06T14:00:00.000+08:00,SBSZ05,343,57321
2018-02-06T15:00:00.000+08:00,SBSZ05,325,51354
2018-02-06T16:00:00.000+08:00,SBSZ05,375,58577
2018-02-06T17:00:00.000+08:00,SBSZ05,392,61927
2018-02-06T18:00:00.000+08:00,SBSZ05,547,95450
2018-02-06T19:00:00.000+08:00,SBSZ05,489,72907
2018-02-06T20:00:00.000+08:00,SBSZ05,482,63578
2018-02-06T21:00:00.000+08:00,SBSZ05,404,37654
2018-02-06T22:00:00.000+08:00,SBSZ05,247,14952
2018-02-06T23:00:00.000+08:00,SBSZ05,112,3425
2018-02-06T00:00:00.000+08:00,PLSZ04,1150,275570
2018-02-06T01:00:00.000+08:00,PLSZ04,366,73943
2018-02-06T02:00:00.000+08:00,PLSZ04,213,29534
2018-02-06T03:00:00.000+08:00,PLSZ04,158,14094
2018-02-06T04:00:00.000+08:00,PLSZ04,159,13569
2018-02-06T05:00:00.000+08:00,PLSZ04,204,16732
2018-02-06T06:00:00.000+08:00,PLSZ04,309,33819
2018-02-06T07:00:00.000+08:00,PLSZ04,802,129935
2018-02-06T08:00:00.000+08:00,PLSZ04,940,127336
2018-02-06T09:00:00.000+08:00,PLSZ04,818,93153
2018-02-06T10:00:00.000+08:00,PLSZ04,694,64066
2018-02-06T11:00:00.000+08:00,PLSZ04,667,52778
2018-02-06T12:00:00.000+08:00,PLSZ04,761,61706
2018-02-06T13:00:00.000+08:00,PLSZ04,710,58144
2018-02-06T14:00:00.000+08:00,PLSZ04,664,56611
2018-02-06T15:00:00.000+08:00,PLSZ04,702,51784
2018-02-06T16:00:00.000+08:00,PLSZ04,590,43438
2018-02-06T17:00:00.000+08:00,PLSZ04,603,47704
2018-02-06T18:00:00.000+08:00,PLSZ04,593,42348
2018-02-06T19:00:00.000+08:00,PLSZ04,574,51681
2018-02-06T20:00:00.000+08:00,PLSZ04,581,49129
2018-02-06T21:00:00.000+08:00,PLSZ04,482,35518
2018-02-06T22:00:00.000+08:00,PLSZ04,452,24706
2018-02-06T23:00:00.000+08:00,PLSZ04,234,7203
2018-02-06T00:00:00.000+08:00,BMSZ07,4358,2022086
2018-02-06T01:00:00.000+08:00,BMSZ07,984,451216
2018-02-06T02:00:00.000+08:00,BMSZ07,252,66536
2018-02-06T03:00:00.000+08:00,BMSZ07,140,26908
2018-02-06T04:00:00.000+08:00,BMSZ07,169,41128
2018-02-06T05:00:00.000+08:00,BMSZ07,227,46233
2018-02-06T06:00:00.000+08:00,BMSZ07,640,141457
2018-02-06T07:00:00.000+08:00,BMSZ07,1728,406163
2018-02-06T08:00:00.000+08:00,BMSZ07,2932,766757
2018-02-06T09:00:00.000+08:00,BMSZ07,2907,615910
2018-02-06T10:00:00.000+08:00,BMSZ07,2545,394087
2018-02-06T11:00:00.000+08:00,BMSZ07,2415,303928
2018-02-06T12:00:00.000+08:00,BMSZ07,2642,298501
2018-02-06T13:00:00.000+08:00,BMSZ07,2250,269384
2018-02-06T14:00:00.000+08:00,BMSZ07,2156,245525
2018-02-06T15:00:00.000+08:00,BMSZ07,1948,231669
2018-02-06T16:00:00.000+08:00,BMSZ07,2076,236608
2018-02-06T17:00:00.000+08:00,BMSZ07,2060,238475
2018-02-06T18:00:00.000+08:00,BMSZ07,2400,282150
2018-02-06T19:00:00.000+08:00,BMSZ07,2168,247498
2018-02-06T20:00:00.000+08:00,BMSZ07,1590,156969
2018-02-06T21:00:00.000+08:00,BMSZ07,1143,100835
2018-02-06T22:00:00.000+08:00,BMSZ07,790,46825
2018-02-06T23:00:00.000+08:00,BMSZ07,354,10128
2018-02-06T00:00:00.000+08:00,BMSZ06,794,356671
