timestamp,staypoint_subzone,total_stay,total_stay_duration
2018-01-20T00:00:00.000+08:00,SBSZ05,2272,1219735
2018-01-20T01:00:00.000+08:00,SBSZ05,320,147713
2018-01-20T02:00:00.000+08:00,SBSZ05,96,30314
2018-01-20T05:00:00.000+08:00,SBSZ05,157,40238
2018-01-20T06:00:00.000+08:00,SBSZ05,239,66353
2018-01-20T07:00:00.000+08:00,SBSZ05,613,191157
2018-01-20T10:00:00.000+08:00,SBSZ05,863,163051
2018-01-20T11:00:00.000+08:00,SBSZ05,441,73233
2018-01-20T12:00:00.000+08:00,SBSZ05,390,57231
2018-01-20T13:00:00.000+08:00,SBSZ05,505,73476
2018-01-20T14:00:00.000+08:00,SBSZ05,450,68426
2018-01-20T15:00:00.000+08:00,SBSZ05,432,63512
2018-01-20T16:00:00.000+08:00,SBSZ05,375,52023
2018-01-20T17:00:00.000+08:00,SBSZ05,387,53730
2018-01-20T18:00:00.000+08:00,SBSZ05,392,53140
2018-01-20T19:00:00.000+08:00,SBSZ05,409,54659
2018-01-20T20:00:00.000+08:00,SBSZ05,428,48219
2018-01-20T21:00:00.000+08:00,SBSZ05,432,38633
2018-01-20T22:00:00.000+08:00,SBSZ05,413,25077
2018-01-20T23:00:00.000+08:00,SBSZ05,190,5833
2018-01-20T00:00:00.000+08:00,PLSZ04,1422,362358
2018-01-20T01:00:00.000+08:00,PLSZ04,451,88104
2018-01-20T02:00:00.000+08:00,PLSZ04,266,45355
2018-01-20T05:00:00.000+08:00,PLSZ04,369,38288
2018-01-20T06:00:00.000+08:00,PLSZ04,313,32032
2018-01-20T07:00:00.000+08:00,PLSZ04,527,96023
2018-01-20T10:00:00.000+08:00,PLSZ04,1007,94869
2018-01-20T11:00:00.000+08:00,PLSZ04,703,53324
2018-01-20T12:00:00.000+08:00,PLSZ04,684,44077
2018-01-20T13:00:00.000+08:00,PLSZ04,662,47394
2018-01-20T14:00:00.000+08:00,PLSZ04,705,51123
2018-01-20T15:00:00.000+08:00,PLSZ04,706,47738
2018-01-20T16:00:00.000+08:00,PLSZ04,613,44914
2018-01-20T17:00:00.000+08:00,PLSZ04,599,48053
2018-01-20T18:00:00.000+08:00,PLSZ04,556,42722
2018-01-20T19:00:00.000+08:00,PLSZ04,531,41787
2018-01-20T20:00:00.000+08:00,PLSZ04,487,36223
2018-01-20T21:00:00.000+08:00,PLSZ04,558,39228
2018-01-20T22:00:00.000+08:00,PLSZ04,522,28767
2018-01-20T23:00:00.000+08:00,PLSZ04,297,8864
2018-01-20T00:00:00.000+08:00,BMSZ07,5785,3103205
2018-01-20T01:00:00.000+08:00,BMSZ07,891,417369
2018-01-20T02:00:00.000+08:00,BMSZ07,329,104643
2018-01-20T05:00:00.000+08:00,BMSZ07,487,123989
2018-01-20T06:00:00.000+08:00,BMSZ07,537,141096
2018-01-20T07:00:00.000+08:00,BMSZ07,987,257159
2018-01-20T10:00:00.000+08:00,BMSZ07,5281,787664
2018-01-20T11:00:00.000+08:00,BMSZ07,3033,334439
2018-01-20T12:00:00.000+08:00,BMSZ07,3195,347942
2018-01-20T13:00:00.000+08:00,BMSZ07,3263,356187
2018-01-20T14:00:00.000+08:00,BMSZ07,3112,353223
2018-01-20T15:00:00.000+08:00,BMSZ07,2805,302834
2018-01-20T16:00:00.000+08:00,BMSZ07,2742,300182
2018-01-20T17:00:00.000+08:00,BMSZ07,2784,289550
2018-01-20T18:00:00.000+08:00,BMSZ07,2738,285007
2018-01-20T19:00:00.000+08:00,BMSZ07,2812,291071
2018-01-20T20:00:00.000+08:00,BMSZ07,1979,183189
2018-01-20T21:00:00.000+08:00,BMSZ07,1697,140830
2018-01-20T22:00:00.000+08:00,BMSZ07,1168,67973
2018-01-20T23:00:00.000+08:00,BMSZ07,464,13556
2018-01-20T00:00:00.000+08:00,BMSZ06,922,491608
