timestamp,staypoint_subzone,total_stay,total_stay_duration
2018-01-09T00:00:00.000+08:00,SBSZ05,2147,1024078
2018-01-09T01:00:00.000+08:00,SBSZ05,306,143492
2018-01-09T02:00:00.000+08:00,SBSZ05,54,13263
2018-01-09T03:00:00.000+08:00,SBSZ05,73,18358
2018-01-09T04:00:00.000+08:00,SBSZ05,58,9015
2018-01-09T05:00:00.000+08:00,SBSZ05,89,13051
2018-01-09T06:00:00.000+08:00,SBSZ05,377,94559
2018-01-09T07:00:00.000+08:00,SBSZ05,652,174442
2018-01-09T08:00:00.000+08:00,SBSZ05,495,123700
2018-01-09T09:00:00.000+08:00,SBSZ05,374,75075
2018-01-09T10:00:00.000+08:00,SBSZ05,285,45630
2018-01-09T11:00:00.000+08:00,SBSZ05,324,45868
2018-01-09T12:00:00.000+08:00,SBSZ05,373,56579
2018-01-09T13:00:00.000+08:00,SBSZ05,379,54726
2018-01-09T14:00:00.000+08:00,SBSZ05,355,53989
2018-01-09T15:00:00.000+08:00,SBSZ05,320,42757
2018-01-09T16:00:00.000+08:00,SBSZ05,354,48651
2018-01-09T17:00:00.000+08:00,SBSZ05,355,56373
2018-01-09T18:00:00.000+08:00,SBSZ05,548,85566
2018-01-09T19:00:00.000+08:00,SBSZ05,498,70118
2018-01-09T20:00:00.000+08:00,SBSZ05,490,56370
2018-01-09T21:00:00.000+08:00,SBSZ05,402,35497
2018-01-09T22:00:00.000+08:00,SBSZ05,333,19656
2018-01-09T23:00:00.000+08:00,SBSZ05,127,3800
2018-01-09T00:00:00.000+08:00,PLSZ04,1632,394340
2018-01-09T01:00:00.000+08:00,PLSZ04,436,74168
2018-01-09T02:00:00.000+08:00,PLSZ04,281,35988
2018-01-09T03:00:00.000+08:00,PLSZ04,217,23196
2018-01-09T04:00:00.000+08:00,PLSZ04,227,19356
2018-01-09T05:00:00.000+08:00,PLSZ04,225,20220
2018-01-09T06:00:00.000+08:00,PLSZ04,351,37053
2018-01-09T07:00:00.000+08:00,PLSZ04,1044,172207
2018-01-09T08:00:00.000+08:00,PLSZ04,1053,136257
2018-01-09T09:00:00.000+08:00,PLSZ04,888,88595
2018-01-09T10:00:00.000+08:00,PLSZ04,834,61262
2018-01-09T11:00:00.000+08:00,PLSZ04,780,55337
2018-01-09T12:00:00.000+08:00,PLSZ04,910,70631
2018-01-09T13:00:00.000+08:00,PLSZ04,867,72288
2018-01-09T14:00:00.000+08:00,PLSZ04,738,52914
2018-01-09T15:00:00.000+08:00,PLSZ04,783,50514
2018-01-09T16:00:00.000+08:00,PLSZ04,717,47993
2018-01-09T17:00:00.000+08:00,PLSZ04,659,41561
2018-01-09T18:00:00.000+08:00,PLSZ04,676,53284
2018-01-09T19:00:00.000+08:00,PLSZ04,713,55043
2018-01-09T20:00:00.000+08:00,PLSZ04,667,54463
2018-01-09T21:00:00.000+08:00,PLSZ04,624,42935
2018-01-09T22:00:00.000+08:00,PLSZ04,585,31648
2018-01-09T23:00:00.000+08:00,PLSZ04,329,9988
2018-01-09T00:00:00.000+08:00,BMSZ07,5435,2650008
2018-01-09T01:00:00.000+08:00,BMSZ07,865,367641
2018-01-09T02:00:00.000+08:00,BMSZ07,239,50435
2018-01-09T03:00:00.000+08:00,BMSZ07,209,40288
2018-01-09T04:00:00.000+08:00,BMSZ07,246,51845
2018-01-09T05:00:00.000+08:00,BMSZ07,243,48270
2018-01-09T06:00:00.000+08:00,BMSZ07,772,174122
2018-01-09T07:00:00.000+08:00,BMSZ07,1979,453997
2018-01-09T08:00:00.000+08:00,BMSZ07,3317,787277
2018-01-09T09:00:00.000+08:00,BMSZ07,3160,612340
2018-01-09T10:00:00.000+08:00,BMSZ07,2615,355017
2018-01-09T11:00:00.000+08:00,BMSZ07,2796,300523
2018-01-09T12:00:00.000+08:00,BMSZ07,3043,294870
2018-01-09T13:00:00.000+08:00,BMSZ07,2539,269528
2018-01-09T14:00:00.000+08:00,BMSZ07,2635,280433
2018-01-09T15:00:00.000+08:00,BMSZ07,2179,217605
2018-01-09T16:00:00.000+08:00,BMSZ07,2261,221996
2018-01-09T17:00:00.000+08:00,BMSZ07,2155,229243
2018-01-09T18:00:00.000+08:00,BMSZ07,2892,302766
2018-01-09T19:00:00.000+08:00,BMSZ07,2772,281601
2018-01-09T20:00:00.000+08:00,BMSZ07,1770,168007
2018-01-09T21:00:00.000+08:00,BMSZ07,1368,111932
2018-01-09T22:00:00.000+08:00,BMSZ07,876,50374
2018-01-09T23:00:00.000+08:00,BMSZ07,356,10560
2018-01-09T00:00:00.000+08:00,BMSZ06,895,419052
2018-01-09T01:00:00.000+08:00,BMSZ06,117,43303
2018-01-09T02:00:00.000+08:00,BMSZ06,40,10784
2018-01-09T03:00:00.000+08:00,BMSZ06,40,8513
2018-01-09T04:00:00.000+08:00,BMSZ06,40,7810
2018-01-09T05:00:00.000+08:00,BMSZ06,40,6838
2018-01-09T06:00:00.000+08:00,BMSZ06,258,71535
2018-01-09T07:00:00.000+08:00,BMSZ06,513,116021
2018-01-09T08:00:00.000+08:00,BMSZ06,335,61393
2018-01-09T09:00:00.000+08:00,BMSZ06,409,66867
2018-01-09T10:00:00.000+08:00,BMSZ06,311,38144
2018-01-09T11:00:00.000+08:00,BMSZ06,261,33626
2018-01-09T12:00:00.000+08:00,BMSZ06,240,27901
2018-01-09T13:00:00.000+08:00,BMSZ06,275,29445
2018-01-09T14:00:00.000+08:00,BMSZ06,298,30158
2018-01-09T15:00:00.000+08:00,BMSZ06,263,28052
2018-01-09T16:00:00.000+08:00,BMSZ06,281,27042
2018-01-09T17:00:00.000+08:00,BMSZ06,246,25593
2018-01-09T18:00:00.000+08:00,BMSZ06,317,37585
2018-01-09T19:00:00.000+08:00,BMSZ06,311,38210
2018-01-09T20:00:00.000+08:00,BMSZ06,204,20949
2018-01-09T21:00:00.000+08:00,BMSZ06,211,17245
2018-01-09T22:00:00.000+08:00,BMSZ06,140,7857
2018-01-09T23:00:00.000+08:00,BMSZ06,72,1933
2018-01-09T00:00:00.000+08:00,GLSZ04,22877,9806673
2018-01-09T01:00:00.000+08:00,GLSZ04,3652,1238535
2018-01-09T02:00:00.000+08:00,GLSZ04,1407,292635
2018-01-09T03:00:00.000+08:00,GLSZ04,1226,227081
2018-01-09T04:00:00.000+08:00,GLSZ04,907,192888
2018-01-09T05:00:00.000+08:00,GLSZ04,1057,160887
2018-01-09T06:00:00.000+08:00,GLSZ04,2885,550688
2018-01-09T07:00:00.000+08:00,GLSZ04,5496,976868
2018-01-09T08:00:00.000+08:00,GLSZ04,7043,1162251
2018-01-09T09:00:00.000+08:00,GLSZ04,6272,865568
2018-01-09T10:00:00.000+08:00,GLSZ04,6132,731775
2018-01-09T11:00:00.000+08:00,GLSZ04,6413,657650
2018-01-09T12:00:00.000+08:00,GLSZ04,7162,669706
2018-01-09T13:00:00.000+08:00,GLSZ04,6494,623986
2018-01-09T14:00:00.000+08:00,GLSZ04,6438,630500
2018-01-09T15:00:00.000+08:00,GLSZ04,5860,589192
2018-01-09T16:00:00.000+08:00,GLSZ04,5897,616518
2018-01-09T17:00:00.000+08:00,GLSZ04,6577,774212
2018-01-09T18:00:00.000+08:00,GLSZ04,9590,1100196
2018-01-09T19:00:00.000+08:00,GLSZ04,9815,1081122
2018-01-09T20:00:00.000+08:00,GLSZ04,7520,746717
2018-01-09T21:00:00.000+08:00,GLSZ04,6165,494626
2018-01-09T22:00:00.000+08:00,GLSZ04,4919,280832
2018-01-09T23:00:00.000+08:00,GLSZ04,2244,65146
2018-01-09T00:00:00.000+08:00,BTSZ01,5688,2615277
2018-01-09T01:00:00.000+08:00,BTSZ01,902,343969
2018-01-09T02:00:00.000+08:00,BTSZ01,381,60844
2018-01-09T03:00:00.000+08:00,BTSZ01,278,39468
2018-01-09T04:00:00.000+08:00,BTSZ01,266,46513
2018-01-09T05:00:00.000+08:00,BTSZ01,365,40816
2018-01-09T06:00:00.000+08:00,BTSZ01,907,154123
2018-01-09T07:00:00.000+08:00,BTSZ01,2337,444722
2018-01-09T08:00:00.000+08:00,BTSZ01,4352,890195
2018-01-09T09:00:00.000+08:00,BTSZ01,3517,623162
2018-01-09T10:00:00.000+08:00,BTSZ01,3069,472469
2018-01-09T11:00:00.000+08:00,BTSZ01,3870,527224
2018-01-09T12:00:00.000+08:00,BTSZ01,4170,510875
2018-01-09T13:00:00.000+08:00,BTSZ01,3012,329229
2018-01-09T14:00:00.000+08:00,BTSZ01,2763,285821
2018-01-09T15:00:00.000+08:00,BTSZ01,2835,291700
2018-01-09T16:00:00.000+08:00,BTSZ01,2252,219978
2018-01-09T17:00:00.000+08:00,BTSZ01,2680,261133
2018-01-09T18:00:00.000+08:00,BTSZ01,4243,412538
2018-01-09T19:00:00.000+08:00,BTSZ01,3660,343663
2018-01-09T20:00:00.000+08:00,BTSZ01,2427,202644
2018-01-09T21:00:00.000+08:00,BTSZ01,1935,132855
2018-01-09T22:00:00.000+08:00,BTSZ01,1486,79276
2018-01-09T23:00:00.000+08:00,BTSZ01,602,17729
2018-01-09T00:00:00.000+08:00,SESZ04,7252,3325905
2018-01-09T01:00:00.000+08:00,SESZ04,1173,460121
2018-01-09T02:00:00.000+08:00,SESZ04,338,70824
2018-01-09T03:00:00.000+08:00,SESZ04,270,45562
2018-01-09T04:00:00.000+08:00,SESZ04,267,46472
2018-01-09T05:00:00.000+08:00,SESZ04,447,74398
2018-01-09T06:00:00.000+08:00,SESZ04,1160,229578
2018-01-09T07:00:00.000+08:00,SESZ04,2418,621998
2018-01-09T08:00:00.000+08:00,SESZ04,1794,375267
2018-01-09T09:00:00.000+08:00,SESZ04,1551,263455
2018-01-09T10:00:00.000+08:00,SESZ04,1359,198812
2018-01-09T11:00:00.000+08:00,SESZ04,1264,169804
2018-01-09T12:00:00.000+08:00,SESZ04,1158,135765
2018-01-09T13:00:00.000+08:00,SESZ04,1567,192321
2018-01-09T14:00:00.000+08:00,SESZ04,1431,187587
2018-01-09T15:00:00.000+08:00,SESZ04,1505,174620
2018-01-09T16:00:00.000+08:00,SESZ04,1424,174056
2018-01-09T17:00:00.000+08:00,SESZ04,1816,227751
2018-01-09T18:00:00.000+08:00,SESZ04,2190,270920
2018-01-09T19:00:00.000+08:00,SESZ04,2380,281840
2018-01-09T20:00:00.000+08:00,SESZ04,1967,205783
2018-01-09T21:00:00.000+08:00,SESZ04,1736,145400
2018-01-09T22:00:00.000+08:00,SESZ04,1350,79236
2018-01-09T23:00:00.000+08:00,SESZ04,525,15768
2018-01-09T00:00:00.000+08:00,AMSZ01,1720,872030
2018-01-09T01:00:00.000+08:00,AMSZ01,247,128012
2018-01-09T02:00:00.000+08:00,AMSZ01,68,20270
2018-01-09T03:00:00.000+08:00,AMSZ01,47,9560
2018-01-09T04:00:00.000+08:00,AMSZ01,70,19682
2018-01-09T05:00:00.000+08:00,AMSZ01,149,24152
2018-01-09T06:00:00.000+08:00,AMSZ01,498,59923
2018-01-09T07:00:00.000+08:00,AMSZ01,936,116678
2018-01-09T08:00:00.000+08:00,AMSZ01,1231,157722
2018-01-09T09:00:00.000+08:00,AMSZ01,1296,201965
2018-01-09T10:00:00.000+08:00,AMSZ01,1554,234296
2018-01-09T11:00:00.000+08:00,AMSZ01,1708,200220
2018-01-09T12:00:00.000+08:00,AMSZ01,2010,172999
2018-01-09T13:00:00.000+08:00,AMSZ01,1651,159602
2018-01-09T14:00:00.000+08:00,AMSZ01,1620,150575
2018-01-09T15:00:00.000+08:00,AMSZ01,1769,166484
2018-01-09T16:00:00.000+08:00,AMSZ01,1736,148196
2018-01-09T17:00:00.000+08:00,AMSZ01,2025,177547
2018-01-09T18:00:00.000+08:00,AMSZ01,3163,262134
2018-01-09T19:00:00.000+08:00,AMSZ01,2749,221592
2018-01-09T20:00:00.000+08:00,AMSZ01,1608,113876
2018-01-09T21:00:00.000+08:00,AMSZ01,1007,60885
2018-01-09T22:00:00.000+08:00,AMSZ01,612,29116
2018-01-09T23:00:00.000+08:00,AMSZ01,228,6333
2018-01-09T00:00:00.000+08:00,DTSZ10,1585,822241
2018-01-09T01:00:00.000+08:00,DTSZ10,197,91480
2018-01-09T02:00:00.000+08:00,DTSZ10,68,9388
2018-01-09T03:00:00.000+08:00,DTSZ10,57,6979
2018-01-09T04:00:00.000+08:00,DTSZ10,59,11883
2018-01-09T05:00:00.000+08:00,DTSZ10,78,15962
2018-01-09T06:00:00.000+08:00,DTSZ10,394,100446
