timestamp,staypoint_subzone,total_stay,total_stay_duration
2018-02-05T00:00:00.000+08:00,SBSZ05,1725,805823
2018-02-05T01:00:00.000+08:00,SBSZ05,387,165741
2018-02-05T02:00:00.000+08:00,SBSZ05,62,16880
2018-02-05T03:00:00.000+08:00,SBSZ05,57,11221
2018-02-05T04:00:00.000+08:00,SBSZ05,42,9140
2018-02-05T05:00:00.000+08:00,SBSZ05,97,14875
2018-02-05T06:00:00.000+08:00,SBSZ05,262,60942
2018-02-05T07:00:00.000+08:00,SBSZ05,641,186197
2018-02-05T08:00:00.000+08:00,SBSZ05,524,128814
2018-02-05T09:00:00.000+08:00,SBSZ05,406,87667
2018-02-05T10:00:00.000+08:00,SBSZ05,296,54303
2018-02-05T11:00:00.000+08:00,SBSZ05,338,60518
2018-02-05T12:00:00.000+08:00,SBSZ05,301,52792
2018-02-05T13:00:00.000+08:00,SBSZ05,346,67612
2018-02-05T14:00:00.000+08:00,SBSZ05,344,53206
2018-02-05T15:00:00.000+08:00,SBSZ05,351,57648
2018-02-05T16:00:00.000+08:00,SBSZ05,327,50783
2018-02-05T17:00:00.000+08:00,SBSZ05,401,67239
2018-02-05T18:00:00.000+08:00,SBSZ05,529,87069
2018-02-05T19:00:00.000+08:00,SBSZ05,510,74867
2018-02-05T20:00:00.000+08:00,SBSZ05,447,56555
2018-02-05T21:00:00.000+08:00,SBSZ05,390,36571
2018-02-05T22:00:00.000+08:00,SBSZ05,296,18534
2018-02-05T23:00:00.000+08:00,SBSZ05,146,4421
2018-02-05T00:00:00.000+08:00,PLSZ04,1077,253165
2018-02-05T01:00:00.000+08:00,PLSZ04,416,79442
2018-02-05T02:00:00.000+08:00,PLSZ04,201,25685
2018-02-05T03:00:00.000+08:00,PLSZ04,198,16373
2018-02-05T04:00:00.000+08:00,PLSZ04,149,15727
2018-02-05T05:00:00.000+08:00,PLSZ04,192,15727
2018-02-05T06:00:00.000+08:00,PLSZ04,292,30651
2018-02-05T07:00:00.000+08:00,PLSZ04,792,132794
2018-02-05T08:00:00.000+08:00,PLSZ04,896,118816
2018-02-05T09:00:00.000+08:00,PLSZ04,836,87694
2018-02-05T10:00:00.000+08:00,PLSZ04,717,64259
2018-02-05T11:00:00.000+08:00,PLSZ04,695,58546
2018-02-05T12:00:00.000+08:00,PLSZ04,790,72825
2018-02-05T13:00:00.000+08:00,PLSZ04,738,69564
2018-02-05T14:00:00.000+08:00,PLSZ04,675,54609
2018-02-05T15:00:00.000+08:00,PLSZ04,710,56355
2018-02-05T16:00:00.000+08:00,PLSZ04,680,46886
2018-02-05T17:00:00.000+08:00,PLSZ04,543,45148
2018-02-05T18:00:00.000+08:00,PLSZ04,559,47369
2018-02-05T19:00:00.000+08:00,PLSZ04,585,51851
2018-02-05T20:00:00.000+08:00,PLSZ04,575,48137
2018-02-05T21:00:00.000+08:00,PLSZ04,545,39228
2018-02-05T22:00:00.000+08:00,PLSZ04,464,25434
2018-02-05T23:00:00.000+08:00,PLSZ04,225,6430
2018-02-05T00:00:00.000+08:00,BMSZ07,4226,1978791
2018-02-05T01:00:00.000+08:00,BMSZ07,1073,494510
2018-02-05T02:00:00.000+08:00,BMSZ07,242,59366
2018-02-05T03:00:00.000+08:00,BMSZ07,181,35795
2018-02-05T04:00:00.000+08:00,BMSZ07,180,35815
2018-02-05T05:00:00.000+08:00,BMSZ07,205,40892
2018-02-05T06:00:00.000+08:00,BMSZ07,660,154627
2018-02-05T07:00:00.000+08:00,BMSZ07,1793,431956
2018-02-05T08:00:00.000+08:00,BMSZ07,2975,756369
2018-02-05T09:00:00.000+08:00,BMSZ07,3036,649213
2018-02-05T10:00:00.000+08:00,BMSZ07,2503,394735
2018-02-05T11:00:00.000+08:00,BMSZ07,2433,302555
2018-02-05T12:00:00.000+08:00,BMSZ07,2525,281533
2018-02-05T13:00:00.000+08:00,BMSZ07,2205,265299
2018-02-05T14:00:00.000+08:00,BMSZ07,2287,262197
2018-02-05T15:00:00.000+08:00,BMSZ07,2022,226758
