timestamp,staypoint_subzone,total_stay,total_stay_duration
2018-02-21T00:00:00.000+08:00,SBSZ05,1697,792214
2018-02-21T01:00:00.000+08:00,SBSZ05,346,142031
2018-02-21T02:00:00.000+08:00,SBSZ05,80,22896
2018-02-21T03:00:00.000+08:00,SBSZ05,66,17087
2018-02-21T04:00:00.000+08:00,SBSZ05,73,19421
2018-02-21T05:00:00.000+08:00,SBSZ05,90,16373
2018-02-21T06:00:00.000+08:00,SBSZ05,209,38797
2018-02-21T07:00:00.000+08:00,SBSZ05,463,127417
2018-02-21T08:00:00.000+08:00,SBSZ05,441,107253
2018-02-21T09:00:00.000+08:00,SBSZ05,358,83641
2018-02-21T10:00:00.000+08:00,SBSZ05,259,52130
2018-02-21T11:00:00.000+08:00,SBSZ05,263,51954
2018-02-21T12:00:00.000+08:00,SBSZ05,257,38254
2018-02-21T13:00:00.000+08:00,SBSZ05,267,39164
2018-02-21T14:00:00.000+08:00,SBSZ05,274,52711
2018-02-21T15:00:00.000+08:00,SBSZ05,338,58443
2018-02-21T16:00:00.000+08:00,SBSZ05,315,55102
2018-02-21T17:00:00.000+08:00,SBSZ05,381,58492
2018-02-21T18:00:00.000+08:00,SBSZ05,485,79794
2018-02-21T19:00:00.000+08:00,SBSZ05,428,65901
2018-02-21T20:00:00.000+08:00,SBSZ05,404,51333
2018-02-21T21:00:00.000+08:00,SBSZ05,351,33015
2018-02-21T22:00:00.000+08:00,SBSZ05,308,19563
2018-02-21T23:00:00.000+08:00,SBSZ05,147,4121
2018-02-21T00:00:00.000+08:00,PLSZ04,1115,287222
2018-02-21T01:00:00.000+08:00,PLSZ04,365,86266
2018-02-21T02:00:00.000+08:00,PLSZ04,177,24712
2018-02-21T03:00:00.000+08:00,PLSZ04,165,19425
2018-02-21T04:00:00.000+08:00,PLSZ04,184,23595
2018-02-21T05:00:00.000+08:00,PLSZ04,182,17280
2018-02-21T06:00:00.000+08:00,PLSZ04,323,38360
2018-02-21T07:00:00.000+08:00,PLSZ04,794,136130
2018-02-21T08:00:00.000+08:00,PLSZ04,860,111394
2018-02-21T09:00:00.000+08:00,PLSZ04,724,73781
2018-02-21T10:00:00.000+08:00,PLSZ04,728,61759
2018-02-21T11:00:00.000+08:00,PLSZ04,645,45922
2018-02-21T12:00:00.000+08:00,PLSZ04,732,61000
2018-02-21T13:00:00.000+08:00,PLSZ04,694,60315
2018-02-21T14:00:00.000+08:00,PLSZ04,674,60894
2018-02-21T15:00:00.000+08:00,PLSZ04,744,62747
2018-02-21T16:00:00.000+08:00,PLSZ04,664,49517
