timestamp,staypoint_subzone,total_stay,total_stay_duration
2018-01-27T00:00:00.000+08:00,SBSZ05,2268,1198904
2018-01-27T01:00:00.000+08:00,SBSZ05,340,156509
2018-01-27T02:00:00.000+08:00,SBSZ05,100,33415
2018-01-27T03:00:00.000+08:00,SBSZ05,86,20805
2018-01-27T04:00:00.000+08:00,SBSZ05,82,15865
2018-01-27T05:00:00.000+08:00,SBSZ05,100,21253
2018-01-27T06:00:00.000+08:00,SBSZ05,285,75424
2018-01-27T07:00:00.000+08:00,SBSZ05,571,146940
2018-01-27T08:00:00.000+08:00,SBSZ05,474,109680
2018-01-27T09:00:00.000+08:00,SBSZ05,468,87772
2018-01-27T10:00:00.000+08:00,SBSZ05,398,56526
2018-01-27T11:00:00.000+08:00,SBSZ05,432,66058
2018-01-27T12:00:00.000+08:00,SBSZ05,401,62740
2018-01-27T13:00:00.000+08:00,SBSZ05,475,73902
2018-01-27T14:00:00.000+08:00,SBSZ05,446,64408
2018-01-27T15:00:00.000+08:00,SBSZ05,459,65108
2018-01-27T16:00:00.000+08:00,SBSZ05,369,51732
2018-01-27T17:00:00.000+08:00,SBSZ05,460,65275
2018-01-27T18:00:00.000+08:00,SBSZ05,432,61097
2018-01-27T19:00:00.000+08:00,SBSZ05,436,58131
2018-01-27T20:00:00.000+08:00,SBSZ05,409,45206
2018-01-27T21:00:00.000+08:00,SBSZ05,412,36032
2018-01-27T22:00:00.000+08:00,SBSZ05,443,27473
2018-01-27T23:00:00.000+08:00,SBSZ05,171,4920
2018-01-27T00:00:00.000+08:00,PLSZ04,1566,412017
2018-01-27T01:00:00.000+08:00,PLSZ04,456,88178
2018-01-27T02:00:00.000+08:00,PLSZ04,321,47831
2018-01-27T03:00:00.000+08:00,PLSZ04,265,27075
2018-01-27T04:00:00.000+08:00,PLSZ04,234,22367
2018-01-27T05:00:00.000+08:00,PLSZ04,242,19549
2018-01-27T06:00:00.000+08:00,PLSZ04,335,31923
2018-01-27T07:00:00.000+08:00,PLSZ04,556,74923
2018-01-27T08:00:00.000+08:00,PLSZ04,757,74510
2018-01-27T09:00:00.000+08:00,PLSZ04,682,50253
2018-01-27T10:00:00.000+08:00,PLSZ04,670,46524
2018-01-27T11:00:00.000+08:00,PLSZ04,668,48982
2018-01-27T12:00:00.000+08:00,PLSZ04,702,52989
2018-01-27T13:00:00.000+08:00,PLSZ04,639,47682
2018-01-27T14:00:00.000+08:00,PLSZ04,598,49875
2018-01-27T15:00:00.000+08:00,PLSZ04,664,50554
2018-01-27T16:00:00.000+08:00,PLSZ04,603,42575
2018-01-27T17:00:00.000+08:00,PLSZ04,652,51523
2018-01-27T18:00:00.000+08:00,PLSZ04,531,39147
2018-01-27T19:00:00.000+08:00,PLSZ04,535,46697
2018-01-27T20:00:00.000+08:00,PLSZ04,540,42638
2018-01-27T21:00:00.000+08:00,PLSZ04,506,35452
2018-01-27T22:00:00.000+08:00,PLSZ04,525,28993
2018-01-27T23:00:00.000+08:00,PLSZ04,290,8730
2018-01-27T00:00:00.000+08:00,BMSZ07,5729,3093412
2018-01-27T01:00:00.000+08:00,BMSZ07,975,440532
2018-01-27T02:00:00.000+08:00,BMSZ07,309,93190
2018-01-27T03:00:00.000+08:00,BMSZ07,250,64825
2018-01-27T04:00:00.000+08:00,BMSZ07,255,59648
2018-01-27T05:00:00.000+08:00,BMSZ07,301,58769
2018-01-27T06:00:00.000+08:00,BMSZ07,521,127188
2018-01-27T07:00:00.000+08:00,BMSZ07,1242,276842
2018-01-27T08:00:00.000+08:00,BMSZ07,1944,359349
2018-01-27T09:00:00.000+08:00,BMSZ07,2592,361192
2018-01-27T10:00:00.000+08:00,BMSZ07,2911,350066
2018-01-27T11:00:00.000+08:00,BMSZ07,3054,330527
2018-01-27T12:00:00.000+08:00,BMSZ07,3029,317592
2018-01-27T13:00:00.000+08:00,BMSZ07,3112,333225
2018-01-27T14:00:00.000+08:00,BMSZ07,2997,318195
2018-01-27T15:00:00.000+08:00,BMSZ07,2962,318505
2018-01-27T16:00:00.000+08:00,BMSZ07,2662,287402
2018-01-27T17:00:00.000+08:00,BMSZ07,2979,308973
2018-01-27T18:00:00.000+08:00,BMSZ07,3032,311567
2018-01-27T19:00:00.000+08:00,BMSZ07,2836,292196
2018-01-27T20:00:00.000+08:00,BMSZ07,2068,194610
2018-01-27T21:00:00.000+08:00,BMSZ07,1647,133397
2018-01-27T22:00:00.000+08:00,BMSZ07,1204,68697
2018-01-27T23:00:00.000+08:00,BMSZ07,528,15430
2018-01-27T00:00:00.000+08:00,BMSZ06,903,461504
2018-01-27T01:00:00.000+08:00,BMSZ06,158,71837
2018-01-27T02:00:00.000+08:00,BMSZ06,51,19722
2018-01-27T03:00:00.000+08:00,BMSZ06,40,8083
2018-01-27T04:00:00.000+08:00,BMSZ06,51,12323
2018-01-27T05:00:00.000+08:00,BMSZ06,40,9632
2018-01-27T06:00:00.000+08:00,BMSZ06,96,18748
2018-01-27T07:00:00.000+08:00,BMSZ06,180,34336
2018-01-27T08:00:00.000+08:00,BMSZ06,278,39513
2018-01-27T09:00:00.000+08:00,BMSZ06,324,38711
2018-01-27T10:00:00.000+08:00,BMSZ06,311,34750
