timestamp,staypoint_subzone,total_stay,total_stay_duration
2018-01-24T00:00:00.000+08:00,SBSZ05,2284,1091628
2018-01-24T01:00:00.000+08:00,SBSZ05,351,146087
2018-01-24T02:00:00.000+08:00,SBSZ05,95,21396
2018-01-24T03:00:00.000+08:00,SBSZ05,86,17985
2018-01-24T04:00:00.000+08:00,SBSZ05,74,9839
2018-01-24T05:00:00.000+08:00,SBSZ05,107,17141
2018-01-24T06:00:00.000+08:00,SBSZ05,324,80335
2018-01-24T07:00:00.000+08:00,SBSZ05,755,191162
2018-01-24T08:00:00.000+08:00,SBSZ05,648,148150
2018-01-24T09:00:00.000+08:00,SBSZ05,428,76667
2018-01-24T10:00:00.000+08:00,SBSZ05,378,58521
2018-01-24T11:00:00.000+08:00,SBSZ05,358,50970
2018-01-24T12:00:00.000+08:00,SBSZ05,311,46069
2018-01-24T13:00:00.000+08:00,SBSZ05,408,62119
2018-01-24T14:00:00.000+08:00,SBSZ05,417,58483
2018-01-24T15:00:00.000+08:00,SBSZ05,363,52952
2018-01-24T16:00:00.000+08:00,SBSZ05,390,58320
2018-01-24T17:00:00.000+08:00,SBSZ05,470,68417
2018-01-24T18:00:00.000+08:00,SBSZ05,554,86887
2018-01-24T19:00:00.000+08:00,SBSZ05,540,76105
2018-01-24T20:00:00.000+08:00,SBSZ05,425,49701
2018-01-24T21:00:00.000+08:00,SBSZ05,381,35887
2018-01-24T22:00:00.000+08:00,SBSZ05,316,19714
2018-01-24T23:00:00.000+08:00,SBSZ05,142,4220
2018-01-24T00:00:00.000+08:00,PLSZ04,1559,386874
2018-01-24T01:00:00.000+08:00,PLSZ04,394,72979
2018-01-24T02:00:00.000+08:00,PLSZ04,243,34722
2018-01-24T03:00:00.000+08:00,PLSZ04,235,25718
2018-01-24T04:00:00.000+08:00,PLSZ04,231,18362
2018-01-24T05:00:00.000+08:00,PLSZ04,223,18563
2018-01-24T06:00:00.000+08:00,PLSZ04,386,37655
2018-01-24T07:00:00.000+08:00,PLSZ04,995,158346
2018-01-24T08:00:00.000+08:00,PLSZ04,1222,131246
2018-01-24T09:00:00.000+08:00,PLSZ04,1068,99397
2018-01-24T10:00:00.000+08:00,PLSZ04,871,63402
2018-01-24T11:00:00.000+08:00,PLSZ04,840,60061
2018-01-24T12:00:00.000+08:00,PLSZ04,865,64245
2018-01-24T13:00:00.000+08:00,PLSZ04,859,70086
2018-01-24T14:00:00.000+08:00,PLSZ04,763,54845
2018-01-24T15:00:00.000+08:00,PLSZ04,822,55796
2018-01-24T16:00:00.000+08:00,PLSZ04,752,44582
2018-01-24T17:00:00.000+08:00,PLSZ04,734,45451
2018-01-24T18:00:00.000+08:00,PLSZ04,624,48198
2018-01-24T19:00:00.000+08:00,PLSZ04,675,51650
2018-01-24T20:00:00.000+08:00,PLSZ04,668,50742
2018-01-24T21:00:00.000+08:00,PLSZ04,626,40956
2018-01-24T22:00:00.000+08:00,PLSZ04,595,32764
2018-01-24T23:00:00.000+08:00,PLSZ04,301,8865
2018-01-24T00:00:00.000+08:00,BMSZ07,5732,2768504
2018-01-24T01:00:00.000+08:00,BMSZ07,983,406541
2018-01-24T02:00:00.000+08:00,BMSZ07,300,84030
2018-01-24T03:00:00.000+08:00,BMSZ07,220,54374
2018-01-24T04:00:00.000+08:00,BMSZ07,212,43456
2018-01-24T05:00:00.000+08:00,BMSZ07,293,53432
2018-01-24T06:00:00.000+08:00,BMSZ07,798,174141
2018-01-24T07:00:00.000+08:00,BMSZ07,2118,482443
2018-01-24T08:00:00.000+08:00,BMSZ07,3263,770732
2018-01-24T09:00:00.000+08:00,BMSZ07,3168,606819
2018-01-24T10:00:00.000+08:00,BMSZ07,2746,388418
2018-01-24T11:00:00.000+08:00,BMSZ07,2654,275293
2018-01-24T12:00:00.000+08:00,BMSZ07,3245,318131
2018-01-24T13:00:00.000+08:00,BMSZ07,2719,285507
2018-01-24T14:00:00.000+08:00,BMSZ07,2674,272580
2018-01-24T15:00:00.000+08:00,BMSZ07,2410,249901
2018-01-24T16:00:00.000+08:00,BMSZ07,2330,244317
2018-01-24T17:00:00.000+08:00,BMSZ07,2064,221830
2018-01-24T18:00:00.000+08:00,BMSZ07,2863,312681
2018-01-24T19:00:00.000+08:00,BMSZ07,2533,271161
2018-01-24T20:00:00.000+08:00,BMSZ07,1793,173700
2018-01-24T21:00:00.000+08:00,BMSZ07,1312,111988
2018-01-24T22:00:00.000+08:00,BMSZ07,987,57348
2018-01-24T23:00:00.000+08:00,BMSZ07,423,12480
2018-01-24T00:00:00.000+08:00,BMSZ06,948,434419
2018-01-24T01:00:00.000+08:00,BMSZ06,99,42273
2018-01-24T02:00:00.000+08:00,BMSZ06,40,6417
2018-01-24T03:00:00.000+08:00,BMSZ06,40,7333
2018-01-24T04:00:00.000+08:00,BMSZ06,40,7399
2018-01-24T05:00:00.000+08:00,BMSZ06,41,4309
2018-01-24T06:00:00.000+08:00,BMSZ06,242,62434
2018-01-24T07:00:00.000+08:00,BMSZ06,448,105489
2018-01-24T08:00:00.000+08:00,BMSZ06,385,68892
2018-01-24T09:00:00.000+08:00,BMSZ06,417,64763
2018-01-24T10:00:00.000+08:00,BMSZ06,331,37135
2018-01-24T11:00:00.000+08:00,BMSZ06,297,35505
2018-01-24T12:00:00.000+08:00,BMSZ06,221,22097
2018-01-24T13:00:00.000+08:00,BMSZ06,284,30822
2018-01-24T14:00:00.000+08:00,BMSZ06,257,31186
2018-01-24T15:00:00.000+08:00,BMSZ06,258,30136
2018-01-24T16:00:00.000+08:00,BMSZ06,271,33721
2018-01-24T17:00:00.000+08:00,BMSZ06,285,32500
2018-01-24T18:00:00.000+08:00,BMSZ06,346,42094
2018-01-24T19:00:00.000+08:00,BMSZ06,279,34936
2018-01-24T20:00:00.000+08:00,BMSZ06,254,27967
2018-01-24T21:00:00.000+08:00,BMSZ06,250,21558
2018-01-24T22:00:00.000+08:00,BMSZ06,190,11190
2018-01-24T23:00:00.000+08:00,BMSZ06,65,1863
2018-01-24T00:00:00.000+08:00,GLSZ04,23871,10234793
2018-01-24T01:00:00.000+08:00,GLSZ04,3924,1346339
2018-01-24T02:00:00.000+08:00,GLSZ04,1368,295538
2018-01-24T03:00:00.000+08:00,GLSZ04,1191,236399
2018-01-24T04:00:00.000+08:00,GLSZ04,923,174174
2018-01-24T05:00:00.000+08:00,GLSZ04,1107,183604
2018-01-24T06:00:00.000+08:00,GLSZ04,2898,578254
2018-01-24T07:00:00.000+08:00,GLSZ04,5835,1059276
2018-01-24T08:00:00.000+08:00,GLSZ04,6867,1128512
2018-01-24T09:00:00.000+08:00,GLSZ04,6650,972236
2018-01-24T10:00:00.000+08:00,GLSZ04,6264,731434
2018-01-24T11:00:00.000+08:00,GLSZ04,6645,656660
2018-01-24T12:00:00.000+08:00,GLSZ04,7472,673821
2018-01-24T13:00:00.000+08:00,GLSZ04,6457,622580
2018-01-24T14:00:00.000+08:00,GLSZ04,6522,658247
