timestamp,staypoint_subzone,total_stay,total_stay_duration
2018-01-04T00:00:00.000+08:00,SBSZ05,2033,965430
2018-01-04T01:00:00.000+08:00,SBSZ05,273,123407
2018-01-04T02:00:00.000+08:00,SBSZ05,73,16701
2018-01-04T03:00:00.000+08:00,SBSZ05,47,11514
2018-01-04T04:00:00.000+08:00,SBSZ05,51,12465
2018-01-04T05:00:00.000+08:00,SBSZ05,111,20747
2018-01-04T06:00:00.000+08:00,SBSZ05,342,85644
2018-01-04T07:00:00.000+08:00,SBSZ05,633,153911
2018-01-04T08:00:00.000+08:00,SBSZ05,514,111308
2018-01-04T09:00:00.000+08:00,SBSZ05,424,66189
2018-01-04T10:00:00.000+08:00,SBSZ05,331,51848
2018-01-04T11:00:00.000+08:00,SBSZ05,375,58894
2018-01-04T12:00:00.000+08:00,SBSZ05,320,43933
2018-01-04T13:00:00.000+08:00,SBSZ05,427,57940
2018-01-04T14:00:00.000+08:00,SBSZ05,377,47753
2018-01-04T15:00:00.000+08:00,SBSZ05,379,53519
2018-01-04T16:00:00.000+08:00,SBSZ05,402,58354
2018-01-04T17:00:00.000+08:00,SBSZ05,439,63736
2018-01-04T18:00:00.000+08:00,SBSZ05,555,81109
2018-01-04T19:00:00.000+08:00,SBSZ05,466,65424
2018-01-04T20:00:00.000+08:00,SBSZ05,478,57882
2018-01-04T21:00:00.000+08:00,SBSZ05,362,31866
2018-01-04T22:00:00.000+08:00,SBSZ05,352,21094
2018-01-04T23:00:00.000+08:00,SBSZ05,120,3575
2018-01-04T00:00:00.000+08:00,PLSZ04,1381,349846
2018-01-04T01:00:00.000+08:00,PLSZ04,452,81004
2018-01-04T02:00:00.000+08:00,PLSZ04,219,26006
2018-01-04T03:00:00.000+08:00,PLSZ04,215,23647
2018-01-04T04:00:00.000+08:00,PLSZ04,198,19505
2018-01-04T05:00:00.000+08:00,PLSZ04,231,20281
2018-01-04T06:00:00.000+08:00,PLSZ04,410,41741
2018-01-04T07:00:00.000+08:00,PLSZ04,1046,154951
2018-01-04T08:00:00.000+08:00,PLSZ04,1065,135774
2018-01-04T09:00:00.000+08:00,PLSZ04,945,91667
2018-01-04T10:00:00.000+08:00,PLSZ04,830,59130
2018-01-04T11:00:00.000+08:00,PLSZ04,836,51204
2018-01-04T12:00:00.000+08:00,PLSZ04,846,63047
2018-01-04T13:00:00.000+08:00,PLSZ04,922,62967
2018-01-04T14:00:00.000+08:00,PLSZ04,749,50834
2018-01-04T15:00:00.000+08:00,PLSZ04,767,52707
2018-01-04T16:00:00.000+08:00,PLSZ04,817,52113
2018-01-04T17:00:00.000+08:00,PLSZ04,617,39982
2018-01-04T18:00:00.000+08:00,PLSZ04,591,41428
2018-01-04T19:00:00.000+08:00,PLSZ04,667,55928
2018-01-04T20:00:00.000+08:00,PLSZ04,602,44495
2018-01-04T21:00:00.000+08:00,PLSZ04,594,39961
2018-01-04T22:00:00.000+08:00,PLSZ04,597,31133
2018-01-04T23:00:00.000+08:00,PLSZ04,259,7979
2018-01-04T00:00:00.000+08:00,BMSZ07,5208,2582136
2018-01-04T01:00:00.000+08:00,BMSZ07,795,348190
2018-01-04T02:00:00.000+08:00,BMSZ07,265,62592
2018-01-04T03:00:00.000+08:00,BMSZ07,204,49746
2018-01-04T04:00:00.000+08:00,BMSZ07,194,37760
2018-01-04T05:00:00.000+08:00,BMSZ07,302,55235
2018-01-04T06:00:00.000+08:00,BMSZ07,761,176199
2018-01-04T07:00:00.000+08:00,BMSZ07,2120,448494
2018-01-04T08:00:00.000+08:00,BMSZ07,3124,735296
2018-01-04T09:00:00.000+08:00,BMSZ07,2966,572775
2018-01-04T10:00:00.000+08:00,BMSZ07,2684,379149
2018-01-04T11:00:00.000+08:00,BMSZ07,2703,279938
2018-01-04T12:00:00.000+08:00,BMSZ07,3085,290358
2018-01-04T13:00:00.000+08:00,BMSZ07,2662,271840
2018-01-04T14:00:00.000+08:00,BMSZ07,2573,252720
2018-01-04T15:00:00.000+08:00,BMSZ07,2304,225051
2018-01-04T16:00:00.000+08:00,BMSZ07,2218,214248
2018-01-04T17:00:00.000+08:00,BMSZ07,2492,258656
2018-01-04T18:00:00.000+08:00,BMSZ07,2720,300719
2018-01-04T19:00:00.000+08:00,BMSZ07,2591,276102
2018-01-04T20:00:00.000+08:00,BMSZ07,1755,165426
2018-01-04T21:00:00.000+08:00,BMSZ07,1230,99883
2018-01-04T22:00:00.000+08:00,BMSZ07,925,54721
2018-01-04T23:00:00.000+08:00,BMSZ07,378,11000
2018-01-04T00:00:00.000+08:00,BMSZ06,906,436405
2018-01-04T01:00:00.000+08:00,BMSZ06,112,44995
2018-01-04T02:00:00.000+08:00,BMSZ06,40,10446
2018-01-04T03:00:00.000+08:00,BMSZ06,40,5827
2018-01-04T04:00:00.000+08:00,BMSZ06,40,3306
2018-01-04T05:00:00.000+08:00,BMSZ06,46,8814
2018-01-04T06:00:00.000+08:00,BMSZ06,231,64142
2018-01-04T07:00:00.000+08:00,BMSZ06,478,122119
2018-01-04T08:00:00.000+08:00,BMSZ06,379,71343
2018-01-04T09:00:00.000+08:00,BMSZ06,359,54374
2018-01-04T10:00:00.000+08:00,BMSZ06,339,40896
2018-01-04T11:00:00.000+08:00,BMSZ06,327,37764
2018-01-04T12:00:00.000+08:00,BMSZ06,216,23247
2018-01-04T13:00:00.000+08:00,BMSZ06,338,41496
2018-01-04T14:00:00.000+08:00,BMSZ06,252,27847
2018-01-04T15:00:00.000+08:00,BMSZ06,266,29166
2018-01-04T16:00:00.000+08:00,BMSZ06,227,24580
2018-01-04T17:00:00.000+08:00,BMSZ06,212,24567
2018-01-04T18:00:00.000+08:00,BMSZ06,344,40700
2018-01-04T19:00:00.000+08:00,BMSZ06,252,31573
2018-01-04T20:00:00.000+08:00,BMSZ06,196,20213
2018-01-04T21:00:00.000+08:00,BMSZ06,192,16825
2018-01-04T22:00:00.000+08:00,BMSZ06,165,9825
2018-01-04T23:00:00.000+08:00,BMSZ06,59,1771
2018-01-04T00:00:00.000+08:00,GLSZ04,21796,9399678
2018-01-04T01:00:00.000+08:00,GLSZ04,3567,1210138
2018-01-04T02:00:00.000+08:00,GLSZ04,1455,297668
2018-01-04T03:00:00.000+08:00,GLSZ04,1204,234249
2018-01-04T04:00:00.000+08:00,GLSZ04,809,156763
2018-01-04T05:00:00.000+08:00,GLSZ04,1114,181207
2018-01-04T06:00:00.000+08:00,GLSZ04,2697,528597
2018-01-04T07:00:00.000+08:00,GLSZ04,5077,852892
2018-01-04T08:00:00.000+08:00,GLSZ04,6429,1075361
2018-01-04T09:00:00.000+08:00,GLSZ04,6201,854812
2018-01-04T10:00:00.000+08:00,GLSZ04,5742,661260
2018-01-04T11:00:00.000+08:00,GLSZ04,6194,585286
2018-01-04T12:00:00.000+08:00,GLSZ04,7201,656366
2018-01-04T13:00:00.000+08:00,GLSZ04,6634,617666
2018-01-04T14:00:00.000+08:00,GLSZ04,6191,599677
2018-01-04T15:00:00.000+08:00,GLSZ04,6153,617167
2018-01-04T16:00:00.000+08:00,GLSZ04,6055,628372
2018-01-04T17:00:00.000+08:00,GLSZ04,6986,749355
2018-01-04T18:00:00.000+08:00,GLSZ04,9638,1066012
2018-01-04T19:00:00.000+08:00,GLSZ04,9740,1093493
2018-01-04T20:00:00.000+08:00,GLSZ04,7405,729587
2018-01-04T21:00:00.000+08:00,GLSZ04,6083,485229
2018-01-04T22:00:00.000+08:00,GLSZ04,5161,292550
2018-01-04T23:00:00.000+08:00,GLSZ04,2263,66071
2018-01-04T00:00:00.000+08:00,BTSZ01,5407,2521078
2018-01-04T01:00:00.000+08:00,BTSZ01,905,337379
2018-01-04T02:00:00.000+08:00,BTSZ01,332,61653
2018-01-04T03:00:00.000+08:00,BTSZ01,323,54093
2018-01-04T04:00:00.000+08:00,BTSZ01,281,43230
2018-01-04T05:00:00.000+08:00,BTSZ01,410,61649
2018-01-04T06:00:00.000+08:00,BTSZ01,875,155555
2018-01-04T07:00:00.000+08:00,BTSZ01,2221,444661
2018-01-04T08:00:00.000+08:00,BTSZ01,3806,769872
2018-01-04T09:00:00.000+08:00,BTSZ01,3399,582611
2018-01-04T10:00:00.000+08:00,BTSZ01,3317,472303
2018-01-04T11:00:00.000+08:00,BTSZ01,4104,525939
2018-01-04T12:00:00.000+08:00,BTSZ01,4401,475770
2018-01-04T13:00:00.000+08:00,BTSZ01,3980,397762
2018-01-04T14:00:00.000+08:00,BTSZ01,4370,450585
2018-01-04T15:00:00.000+08:00,BTSZ01,3987,382221
2018-01-04T16:00:00.000+08:00,BTSZ01,2966,264003
2018-01-04T17:00:00.000+08:00,BTSZ01,3048,282238
2018-01-04T18:00:00.000+08:00,BTSZ01,4358,396521
2018-01-04T19:00:00.000+08:00,BTSZ01,3502,329704
2018-01-04T20:00:00.000+08:00,BTSZ01,2211,182726
2018-01-04T21:00:00.000+08:00,BTSZ01,1872,129647
2018-01-04T22:00:00.000+08:00,BTSZ01,1411,77247
2018-01-04T23:00:00.000+08:00,BTSZ01,590,17519
2018-01-04T00:00:00.000+08:00,SESZ04,7456,3459735
2018-01-04T01:00:00.000+08:00,SESZ04,1173,465710
2018-01-04T02:00:00.000+08:00,SESZ04,305,61860
2018-01-04T03:00:00.000+08:00,SESZ04,223,47873
2018-01-04T04:00:00.000+08:00,SESZ04,242,36348
2018-01-04T05:00:00.000+08:00,SESZ04,493,94852
2018-01-04T06:00:00.000+08:00,SESZ04,1170,263078
2018-01-04T07:00:00.000+08:00,SESZ04,2276,561253
2018-01-04T08:00:00.000+08:00,SESZ04,1875,411520
2018-01-04T09:00:00.000+08:00,SESZ04,1467,231991
2018-01-04T10:00:00.000+08:00,SESZ04,1432,183512
2018-01-04T11:00:00.000+08:00,SESZ04,1254,161975
2018-01-04T12:00:00.000+08:00,SESZ04,1189,141551
2018-01-04T13:00:00.000+08:00,SESZ04,1526,178105
2018-01-04T14:00:00.000+08:00,SESZ04,1331,174065
2018-01-04T15:00:00.000+08:00,SESZ04,1335,158741
2018-01-04T16:00:00.000+08:00,SESZ04,1571,195014
2018-01-04T17:00:00.000+08:00,SESZ04,1639,194367
2018-01-04T18:00:00.000+08:00,SESZ04,2213,282631
2018-01-04T19:00:00.000+08:00,SESZ04,2388,272685
2018-01-04T20:00:00.000+08:00,SESZ04,1964,199061
2018-01-04T21:00:00.000+08:00,SESZ04,1694,139518
2018-01-04T22:00:00.000+08:00,SESZ04,1318,75133
2018-01-04T23:00:00.000+08:00,SESZ04,552,16195
2018-01-04T00:00:00.000+08:00,AMSZ01,1619,818457
2018-01-04T01:00:00.000+08:00,AMSZ01,254,124626
2018-01-04T02:00:00.000+08:00,AMSZ01,81,19228
2018-01-04T03:00:00.000+08:00,AMSZ01,50,8222
2018-01-04T04:00:00.000+08:00,AMSZ01,51,9629
2018-01-04T05:00:00.000+08:00,AMSZ01,190,29648
2018-01-04T06:00:00.000+08:00,AMSZ01,432,56261
2018-01-04T07:00:00.000+08:00,AMSZ01,994,128799
2018-01-04T08:00:00.000+08:00,AMSZ01,1094,147871
2018-01-04T09:00:00.000+08:00,AMSZ01,1207,186342
2018-01-04T10:00:00.000+08:00,AMSZ01,1504,224644
2018-01-04T11:00:00.000+08:00,AMSZ01,1931,214131
2018-01-04T12:00:00.000+08:00,AMSZ01,2294,198357
2018-01-04T13:00:00.000+08:00,AMSZ01,1825,173007
2018-01-04T14:00:00.000+08:00,AMSZ01,1820,173480
2018-01-04T15:00:00.000+08:00,AMSZ01,1820,161264
2018-01-04T16:00:00.000+08:00,AMSZ01,1727,163780
2018-01-04T17:00:00.000+08:00,AMSZ01,2178,187735
2018-01-04T18:00:00.000+08:00,AMSZ01,3324,289280
2018-01-04T19:00:00.000+08:00,AMSZ01,2808,218606
